Персонал,Бронирование хостела,Заезд в хостел и выезд из хостела,Состояние комнаты,Состояние общей кухни,Состояние общего пространства,Дополнительные услуги,Общие условия и удобства,Цена/качество,ССЦ,Рейтинг
0.4902098260459522,0.01161499039238554,0.0038429248396329024,0.6668814559356789,0.22906169876276758,0.2740162227522103,0.23945272087463632,0.35976233908446786,0.26403894068998846,0.15080046083225496,6.9
0.7162039664126525,0.1401033353391815,-0.009643938908985503,0.9894541105532011,0.316170955846374,0.531624242645582,0.06913127596883824,0.8002575852811309,0.07655593409126688,0.35915708811202174,5.9
0.7493314731042207,0.057377027308677254,0.09899651845472048,0.31902343935065447,0.24351530436561108,0.26481422140030497,0.19927698863130758,0.2774427750669891,0.06927417227133856,0.38558067066113944,7.5
0.339951746304029,0.07498903151620016,-0.0039837849465214625,0.7217894650166257,0.20894941431826816,0.6076006423619388,0.049897107554829595,0.6230869417087306,0.3322107024626797,0.2099421931195861,6.8
0.3496064040209596,0.07402119564177313,0.1356831379534597,0.6725650683343837,0.14338346937760285,0.1743009706518466,0.06035414554017589,0.17843489875318347,0.15568944485431863,0.06923027970039192,6.2
0.6076999810644929,0.05207673778375423,0.04943433044677578,0.7577052337586226,0.19716417853637316,0.2986148886693277,0.11302868814157477,0.3297609486979751,0.17594665437088383,0.32609953522477897,6.2
0.41749272439246987,-0.039723274847259925,0.04284353746768309,0.9575575178381327,0.17941170244774546,0.42939614516210733,0.2038640425547793,0.24298673937530546,0.3262348792177623,-0.052224484712220215,6.6
0.17730253045511163,0.136560205400957,0.0420273885612149,0.5868939288897378,0.2728949237086272,0.37345023601844346,0.38359007445884197,0.19886407353465543,0.27346082537358213,0.16251145266720812,6.1
0.569813162027861,-0.02278525792715807,0.11704150891638679,0.7066811636218102,0.017741167418786702,0.8199184878046275,0.0970062751619575,0.17245910019278807,0.36251540417433226,0.1689036594916592,7.6
0.5873374789453101,0.040257586952269456,-0.05417217918576375,0.7382809062054985,0.20559784103811654,0.46318733060624573,-0.05276225696798367,0.40822530078987385,0.031706955069170706,0.06259900684190166,6.5
0.5255376707618793,0.09618989744970013,0.12158432829922583,0.4677503505224111,0.18234349366237465,0.43138418891234226,-0.184614245669501,0.3505170410908542,-0.03383369312209014,0.41588243976258843,6.6
0.6263901438960204,0.09270422867273619,0.014054963034024613,0.5670211000483361,0.2645884078882772,0.31437839732295236,0.05320734379526712,0.30253374945154465,0.1367559991545551,0.4064223389820524,6.2
0.9114213637356133,0.02051893181212494,0.07946798757188778,0.6922945997133568,0.0796007646657547,0.39106093068689823,0.3522200859702692,0.5364484060917738,0.21224837272216399,0.16057228458766779,8.0
0.5537832470856237,0.09633858491019699,0.07489923590585093,0.37656181132065114,0.3485854568999436,0.6610739581008186,0.04117909521388213,0.4550247143694889,0.29334919951938826,-0.18037471785270007,8.0
0.6449100613975393,0.14643664229845932,0.17254421497199565,0.5591166411142163,0.1743326679360515,0.39856755361786456,0.3390794246259396,0.11803872864296716,0.29843277661812806,0.18355048496253612,6.8
0.6252931895804078,0.056801654710150584,0.0597892746349373,0.7389050945008878,0.10233112643749145,0.499697222610479,0.47272966778812653,0.41736637204103494,0.07342371830612535,0.2648455412816465,7.2
0.604972770055041,0.1722281887595504,-0.01146936163615006,0.259639352704898,0.18507123658858377,0.23602079890479538,0.07980832069494302,-0.14486960648636615,0.21206104301966525,0.0990466087192587,6.1
0.4805721950524361,0.05235651926062952,-0.07407313817967216,0.30634325010189595,0.18407889015932763,0.5824522852516639,0.20042882303184514,0.496738180393284,0.1799808675849853,0.41074389152046326,7.7
0.3700482494445976,0.09043902271750098,-0.03130642813434148,0.4395201419923996,0.21658036650205872,0.1891969222777378,-0.08346845394927446,0.5131261626004845,0.059863945593708834,0.3289149568041059,6.4
0.447998719145377,0.08025806259467025,0.08028938096022942,0.5987684203271404,0.33908085894295686,0.41699058733282934,0.21802021407934177,0.7915967401409837,0.1557553322837055,0.09051272296795825,7.6
0.30177820543413114,-0.016509938038230913,0.010729191275780363,0.7667012585614065,0.11653256519531487,0.02254197006872294,0.08761115395473147,0.09286959349380036,0.24471567705299335,0.07691831950934916,5.9
0.7269789310089839,0.06792944370644159,0.08203916060534959,0.7321369690532261,0.22291559359359167,-0.17630378876173358,0.3440705743801924,1.110702004204105,0.07110222957714532,0.28912506562387086,7.6
0.6274652324377495,0.015773916943727512,0.1810271174551997,0.4181893306092085,0.24363174895893353,0.37461443879896605,0.40117072085506644,0.6122746669360914,0.12620954087515193,0.3451015033730906,8.6
0.6672201351153504,0.02859139158253342,0.18284046838274598,0.6034232371592276,0.32083433981269727,0.4917939501583179,0.23435666092117496,0.6068341823222158,0.23943612279329182,0.48843071337072197,7.7
0.52346988247053,0.1159426558701708,-0.016263038578548175,0.556416208098629,0.19763544541933337,0.27488367013917014,0.020046300115268867,0.5794156002364984,0.2422522137868088,0.10198875277543212,6.8
0.5740474867475335,0.004891832380292539,0.059493481601994615,0.7961433235052802,0.1557429241559415,0.3250777817748063,0.28528936365282026,0.23983805511570827,0.25223615708633307,0.02782463533563631,6.9
0.6050128653950206,0.08098854712103076,0.13074169709215636,0.5506156835266253,0.20896873187993628,0.5501966923400285,0.46603561859628406,0.45659679583114726,0.28606497937656533,-0.016444239336902644,8.1
0.3545274321731793,0.08805747645401146,0.12129955908403371,0.5215178670070991,0.2163280142831232,0.1872207295268086,0.09860425733987793,0.6358491555612469,0.2938175094656342,0.010076339349525676,7.4
0.543481876884785,0.10377727322689154,0.13884687526540956,0.5757616093154662,0.09675143885882205,0.5515973551282514,0.11867880435409717,0.4787881471335275,0.3229720878599191,0.004729368257742089,7.6
0.5779481773825835,0.07079999237542463,0.04451823423298017,0.6849414933371197,0.19426559537218796,0.4455027420664423,0.06955267124280279,0.35875999332182484,0.14144084306382476,0.24166242847647929,6.5
0.40244118020022057,0.036870700168535685,0.20438567020947085,0.9049757443677675,0.29088345579340313,0.38909681842213006,0.3416338922898897,-0.00453997499106229,0.2522436330828314,0.201394550010553,5.9
0.25609212944686455,0.05562342835555744,0.08680399638886499,0.7628714237034256,0.16386570102372,0.5146358387193225,0.07007330755778024,0.6025118650316342,0.19039500440895718,0.24077518883159646,6.8
0.2539288586279838,-0.04201883259070221,0.07216571133379023,0.7225741402088128,0.28307624079447613,0.345728277078865,0.1396490752097376,0.4296094258620913,0.1831502880899497,0.2770705596124479,6.8
0.6139492827392146,-0.021745621747521975,0.03447285519948254,0.3528494608673334,0.2222134819983447,0.42317683114271604,0.19747060554863816,0.2906891318606288,0.3870112282735988,0.03892301018855515,8.3
0.49472446920797886,0.02695852492703581,0.1661431157204879,0.8007256900657428,0.20877163157571157,0.3900326707855259,0.20791954160744044,0.5093784742121906,0.03986914969099428,0.48887623489125565,6.7
0.5432345495339995,0.12741547056083483,0.11057815273341051,0.7453892149861325,0.18714524326370294,0.31845782488130275,0.17353193196664576,-0.13741132244858023,0.2420410244974926,0.27593714148165166,5.2
0.8543577961315258,0.039383035428921624,-0.046761721044924084,0.7807486217837465,0.2895123980837119,0.8408944354081289,0.010046150472544368,0.4169761461231107,0.14649725907083716,0.16747892540385892,6.9
0.6565772163766858,0.09969105697572364,0.06007298564433602,0.6664084728880695,0.3273093896010404,0.5021434152637021,0.013327256286469441,0.26382146729102707,0.37146978847100937,0.2214010043612562,6.3
0.4717433855216751,0.15462448266207549,0.015989026275021523,0.417011178851474,0.44308785463786887,0.4192303083513087,0.5795768259584367,0.37354645498737865,0.09053869500100534,0.5309274892818621,6.6
0.6638475399046802,0.027105531214455008,0.07965330514597961,0.7371639382077522,0.15558005528666655,0.5701195468576558,0.26411164403368104,0.026432954728951963,0.18138475698870782,0.3988955132448999,6.4
0.26726064184008735,0.09047594859464214,-0.017531678034019185,0.23461059242105298,0.1599056928611507,0.43692256931894297,-0.009115253976612198,0.533273866933409,0.3726984792180712,-0.05767943847699511,7.9
0.6134100581276304,0.10522928716679344,0.06453577348789315,0.7633217066983862,0.2609545438743674,0.13388258546603615,0.1788414123591356,0.403679525750679,0.12343434560756912,0.2816189694589553,6.0
0.6590709372952404,0.0632736317980148,0.10611445610866076,0.506512082699861,0.2578279921946806,0.571357403070769,0.05095948482062801,0.31801255189033695,0.346002423786224,0.12459661678712165,7.5
0.6268582459481736,0.03498766148178964,0.24350758596181543,0.7372425388856356,0.23885997643082518,0.3728714666838406,0.3147932774855932,0.5585950571480147,0.2752120948220268,0.4281821814123394,7.5
0.40705880073224476,0.032301357002142574,0.07461866351989166,0.4268320253870146,0.34762608932587014,0.6924389385573142,0.10609079001418699,0.4622424204365578,0.27729318087485577,0.299588526739597,7.7
0.4593607958353916,0.18649463707988506,-0.04722604210032595,0.6896658007251186,0.19440668133465983,0.4913431532261575,0.34354913056937975,0.5381328173536688,0.20191440797810292,0.03918515240254497,6.4
0.7426162252741082,0.11345444723019266,0.09649120273153461,0.4174171017334181,-0.023919165706111606,0.24931249785182447,0.35182024583787475,0.5414479848430298,0.14486681376601707,0.2865055587627593,7.9
0.41750918013650257,0.08989326543312505,0.006454520441592157,0.45064525954978624,0.2036400088757291,0.28095153258165023,0.19083034720362574,0.2068950717945154,0.3428644307479549,0.08485865304894195,6.8
0.6759599273198365,0.06369765837524521,0.11402515499761606,0.5271104435123438,0.3164302911709115,0.326117486113154,0.2975819674719294,0.9162852634785071,0.1445960031971382,0.24823633308670842,8.3
0.31518354688559314,0.020012552294930507,-0.001554435336260998,0.4245516669014688,0.18247887462397433,0.44820014255744206,-0.001270418538271395,0.5914405958731335,0.12095829011420997,0.2088112732296505,7.6
0.30131987280001443,0.07907772026685747,0.0453559108433548,0.5642876904032554,0.4701004025932204,0.7582867547882537,0.17900656575192256,0.4156071671696671,0.21691441948336926,0.16313583740072568,6.9
0.5720720988452318,0.021926742381733713,0.038902567535161456,0.49601609015484416,0.30924089478254624,0.5212636389353984,0.41014979508739474,0.33003106101549295,0.35935866047344933,0.2529482393108698,7.7
0.4655291194630319,0.05567508093760414,0.025699687498401944,0.8266906551071325,0.17614765099148683,0.2446147419260298,0.3224715762688302,0.628392292401151,0.19481263359054346,0.15552143563124365,6.8
0.5622804344015371,0.009713327712576408,0.002649089572220771,0.5710784340513948,0.1985165310721148,0.4678969738764765,0.4017689321775019,0.39096243645603,0.32828012548923075,0.17268105541545406,7.7
0.46228016994965787,-0.02161029639390536,0.08706664254798895,0.4512444339269329,0.2288993862527127,0.4562361615356938,0.17393440378361963,0.14598249431497512,0.3811549988404237,0.14636658357836402,7.6
0.6851804694815994,0.08491577028340011,0.02167803086316035,0.4044055934992674,0.19596821262912925,0.46697890465204916,0.0006905747986890032,0.01977122498916567,0.07934348668336835,0.14185529732643434,6.7
0.29292249697486156,0.08245773948465814,-0.06890509318791492,0.2722638850130322,0.16602704718590866,0.31665317759256173,0.008879366137737321,0.5242999887320599,0.1964895663734213,0.3004044711011551,7.2
0.9030037420392057,0.06526539203904451,-0.011982775813982577,0.3411187832634165,0.11465430768348189,0.5303725065498117,0.3108829794314888,0.23488913516023485,0.1360959269808687,0.18407277104886233,8.0
0.6492486220889278,-0.009441418638801005,0.032419408191707355,0.688188814750484,0.21733266860464398,0.6149760262829547,0.22171638727961646,0.5806754839457551,0.24437003100094482,0.04751555075889552,8.0
0.7300621803995337,0.07665856728810724,-0.1571885754090428,0.5213263406394211,0.16243050505053694,0.34384641448649605,-0.04114682213682161,0.08820764957498195,0.1388104687852149,0.17166074992964409,6.0
0.7760753650631596,0.09824470878146763,0.1706400678053121,0.33478028915470465,0.16939133306576923,0.1739624706102924,0.23922408247186755,0.45958659205798846,0.1820127516902149,0.37647926931132447,7.8
0.46687756906651967,0.12925149244976597,0.0048109858405037745,0.45693761014992307,0.16532088767609002,0.5878682007257656,0.09106473369319316,0.7908249600009756,0.24750515119395497,-0.006178655969637709,7.9
0.3708617815473437,0.10288397783111142,0.14701454890302332,0.45229980547451787,0.3011313259313345,0.2226193783612198,0.09521016600079975,0.23904644911044487,0.28410566096993967,0.13780222344388635,6.7
0.46383035952780205,0.07295236485940448,-0.03498118478450772,0.4384029861805352,0.1889129621851314,0.3425335089858762,0.3450844249096085,0.688495283228617,0.3227389120580338,0.2808934573596644,7.7
0.7723347973006394,0.07889230050438255,0.14661643437932376,0.4456133632759327,0.1822162092473638,0.3326932084221759,-0.04826842034388246,0.592508351313494,0.10700177603860234,0.2884871910789014,7.7
0.5529957230234868,0.012520954249995997,0.05008230696080807,0.38208060237020147,0.3659750025294284,0.21325668600131256,0.14969995107866718,0.5611784442368963,0.38976034188649744,0.18882849330491602,7.9
0.8892944643799321,0.055971161197764394,-0.009301120045642333,0.6339286724970434,0.24884413914814152,0.08063892411258289,0.23993631441666555,0.6525764937235317,0.3791588222832964,0.2280462740809305,7.3
0.9062905472664807,0.020132671065629795,0.010249707533195124,0.22223984457021595,0.2230357846923221,0.30863595203232835,-0.15864883852262182,0.3833760819840134,0.2895493435621134,0.5475565484101258,7.7
0.7117740076336566,0.10363014693739489,0.10648104000423173,0.5710199368942707,0.022170693494023785,0.5631718071742776,0.1441714370682045,0.23227051484749686,0.17349054397775948,0.2130330840638485,7.1
0.8423685783309258,0.07622572691707868,0.06759964765744826,0.5732399033561011,0.23768847707445492,0.36570148907016226,-0.08245680036753425,0.49830960417821357,0.301714183195889,0.22862086228284653,7.1
0.6073670095766226,0.0704024710630683,0.033144612068527785,0.7172615331842702,0.09205451986099968,0.353640001225972,0.33723340778416455,0.1953252936943845,0.28333853776054413,0.10434312227244368,6.7
0.5025909782683063,-0.0012926127898221923,0.10032063296890154,0.21445472748321898,0.13628969050048473,0.41329276263794495,0.20549921547736116,0.37381362848370325,0.16914122785492208,0.6705764550595371,8.1
0.8253178186691742,0.10477426991739283,0.06049287961209517,0.6833278188641762,0.3541146146122959,0.2484688724205585,0.2179043803965506,0.7447110695820987,0.14640220228350787,0.1946382965391831,7.2
0.6094117317628879,0.06226996465916157,0.047219079260911144,0.12943459554021808,0.1725474622041324,0.4472536412032662,-0.07656815764079414,0.9815227450682429,0.2709301158355236,-0.037841134681223076,9.5
0.609264627430632,-0.0018651142773615306,0.07137415398414487,0.23531715628130023,0.21243698133513672,0.4799713088747162,0.36768208535556074,-0.07171794358308475,0.15484697563073738,0.029771830007159855,8.1
0.5452649974637418,0.12083924467452234,0.07846911081144119,0.5437956988349323,0.3642640756166329,0.33151986723500604,0.0742481471786427,0.49447564140522476,0.2998507006652126,-0.1681438747312858,7.2
0.713299697577634,-0.04749255155749258,0.05643551425228563,0.19887087041434465,0.3128062918842777,0.40913281913275973,0.05976157023343544,0.49853137171227263,0.19022325200414786,0.4078307713073057,8.7
0.6785557360665012,0.10512216811297284,0.11891549675805169,0.4547518142574616,0.2401475736181108,0.232841188695424,0.15895719051548826,0.21887496257266695,0.12163986777332349,0.2618375711515068,6.8
0.5315229155655389,0.043342169833014636,0.1367404585976639,0.707555514831952,0.011627997997060546,0.41803473747416175,0.08581343760717576,0.5645838664422593,0.3426502108029453,0.1411603759907293,7.5
0.6755831846223077,0.03923922126654993,0.12912183371609787,0.3658039311632221,0.22080018453491895,0.42542228484195926,0.0050555676093642365,0.635580222639568,0.10482431583644881,0.0885532053172445,8.4
0.7788397007878638,0.09367200332512406,0.05070309394800061,0.7365995387984945,0.38685028249011705,0.6105973699980598,0.253291654342689,0.8114495402343226,0.3003050104758368,0.3565839001126553,7.4
0.5130458126831072,-0.011575052186547446,0.10302908187545365,0.2591226500833438,0.0912795341785288,0.4700893122833376,0.14932487101831549,0.24972097815356267,0.2757211778426201,0.1836399977787521,8.4
0.5848643241194704,0.10025247009553216,0.06537274164649741,0.32801598042296115,0.16854668908961812,0.525699799441795,0.23101217688926845,0.05089681861255868,0.4196826414557884,0.267222552564765,7.2
0.6285227786969017,-0.02226568477287586,0.2117848633812915,0.4742194210891026,0.23584274819330509,0.1184158880277576,0.3901275454039734,-0.07321641495786124,0.26640472240722324,0.12988736974764423,7.5
0.7898392368779357,0.08583483146933099,0.03753474177547947,0.5645735362799448,0.12326843158118811,0.5726338721690861,0.20480835274992495,0.25822899833161883,0.10337326325219257,0.11057262611660078,7.3
0.6749322245827736,0.11656407677965144,0.15260703821229973,0.6628382760744722,0.08307521113545546,0.382441801778801,0.13815883018579278,0.38213136460985986,-0.03638085494529136,0.028045584336012785,7.0
0.7783513660663202,-0.02256229411159174,0.09911370188800069,0.694104190601684,0.21892471502150396,0.5999154474289285,0.2527173404350763,0.513843626372865,0.44033680712530615,0.06843588219472375,8.3
0.461075850622529,0.010353819630497453,0.1499756619187516,0.9494397157201375,0.01701033667412194,0.37382034729994595,0.1220308959468635,0.32977806263677467,0.3493440323864273,0.29345389125906063,6.4
0.5098121774803874,-0.03932994637394719,0.05336819706429717,0.7812660805538041,0.28339672940464056,0.3299649563631832,0.13180563281686805,0.16552608439308755,0.337569365064355,0.2705810154188957,6.4
0.7059470994494792,0.05938853044567794,0.12364546340489,0.6127141253420243,0.2789594767918342,0.2612322266046161,0.14732449263633585,0.963513944449812,0.172419403685111,0.39559255931313886,7.8
0.9518419660133512,0.02977723530533685,0.07717225559781563,0.8788947074455218,0.27363804753768006,0.32434570777113,0.15780900284996185,0.7910685282509737,0.27893239619331295,0.11208265996706397,7.5
0.7288345437434859,0.06541606509162325,0.07931797238056165,0.5528136253190027,0.3996043743053357,0.37396428108164315,0.33569166992810856,0.04730185993897634,0.06291310325739613,0.15548560918250337,6.7
0.473777153579426,0.014798849912255642,-0.12018456754310732,0.3017370777005047,0.19454965390542195,0.13000441543851837,0.1849821546837234,0.3997268045190361,0.3849525609666762,0.09914009005859811,7.6
0.6502367704178309,0.07418570914733798,0.06951525270376904,0.4618575338335507,0.289725837430052,0.4769979343289875,0.3540138436337018,0.604764425774851,0.14315790519469457,0.007282349023134405,8.2
0.6550961303068631,0.012825279955242089,-0.0007994537064453383,0.32336351345141334,0.2437057167200632,0.6183595764254928,0.25886294007964605,0.18256049552525605,0.33844367056930447,0.3290625163998434,7.8
0.9174834653644803,0.07575382218829448,0.10816337009992537,0.5796633939652445,0.18190881865191022,0.31899392816145145,0.24724011273768642,0.2803695246930238,0.12237739097154651,0.23052409052593564,7.2
0.6262444080758993,0.08514001062259785,-0.005480994869759684,0.5026222793876318,0.20640112122735063,0.3370340088097418,0.24812851175977335,0.8544656481708115,0.19933415473080426,0.02050091440347898,8.1
0.266474311201549,0.026963179762895452,0.03278873179992873,0.7037897122646952,0.17636158815230144,0.18923214113826528,-0.14625274999116364,0.2599658991149778,0.13308660232485103,0.0783222741595645,6.0
0.285418952917721,0.041691615247848805,0.09890261942965789,0.5310077292246133,0.15552389263095728,0.22711960913534027,0.35215769631541055,0.3472191715781527,0.1334196105746132,-0.0779300366148942,7.5
0.5051436990964868,0.005789838500026914,0.0647954478444244,0.6808374142755298,0.2409355787556914,0.5141350712499969,-0.02167694966227618,0.2199358855218078,0.2981281352883964,0.07131340146315941,6.8
0.6388805806947845,0.11488856062132555,0.08542993831196297,0.45167838926544945,0.22281155787605958,0.502665370938759,0.0727271068600606,0.04299245780335953,0.11950639178027396,0.2663043427587264,6.5
0.7095731356527278,-0.00196298247170177,0.004418363483198663,0.3967146643004564,0.42497609816222603,0.41012672634524544,0.2108584946449022,0.04593860046398485,0.19204721830468263,0.12078417758833462,7.3
0.5000120998488872,0.0690529356971673,0.13462407292614723,0.6766115290373081,0.34395858209826446,0.15877414684313407,0.03533484442618284,0.3363437756415594,0.1685452302510943,0.15269620849539037,6.3
0.45846141571969334,0.020157900354955235,0.12738950510709968,0.3226942396131064,0.07993154962404846,0.06376860537179246,0.25308761337341634,0.18055736350687726,0.21114078123868435,0.30619083586778295,7.5
0.8827612866624408,0.031022847927724674,0.0795391011864235,0.7890266238492005,0.29996193478162225,0.23726544765833274,0.2573375564925468,0.4843190947290062,0.1568989173995446,0.11766024648892862,7.1
0.8323769351196169,0.029252557094936456,0.13535666674352037,0.3045031984953154,0.11557284936066363,0.15265534613705178,0.30712312597235925,0.4032532537492056,0.447448998792158,0.30745749103950015,8.5
0.8907320961473373,-0.056933601306254196,0.10128369809615578,0.11808330228210973,0.17908925085401156,0.5188390014967912,0.14810569037196133,0.6216972351182335,0.1111078319317132,0.14890929482728918,10.0
0.7558718553060033,0.01846252378691928,-0.06426197426885567,0.5678218825770904,0.04751269005134734,0.4919801598535186,0.3393590982963841,0.32417485251163186,0.353862737316774,0.07706475502366979,7.8
0.6766197276086258,0.12299834888094474,0.1014555846246106,0.3686360779008531,0.1286893920066416,0.3882633617542202,0.3133847522002361,0.2721640235911844,0.21295403351228184,0.3315265018344744,7.4
0.5708388169302194,0.10260227089137486,-0.11250226211340734,0.7115013275098163,0.18914597037797243,0.36089690630888904,0.09656245091499437,0.3065797255496618,0.06438930392097306,0.3607511104522493,5.6
0.2850981683591502,0.010577405448323647,0.10679743403159059,0.6383840131260781,0.05345404137254922,0.30444218139678725,0.15576731418151196,0.40378228858965065,0.05650998474231855,0.412935133062453,6.8
0.8182946811773099,0.00019823450736226877,0.07164481053603336,0.5491858442066726,0.15361831746704918,0.4051410855900793,0.2837940112595676,0.5891472927619511,-0.17010939364230898,-0.07942657485500157,8.5
0.5063390964995941,0.11570992636876151,0.03777743543079815,0.5578119769363963,0.16108026622120344,0.27864445219780765,0.14396425068444907,0.1069251346156962,0.10377089170008212,0.12782235876699655,6.2
0.47014581798550414,-0.0073642598845870405,0.03512902194099106,0.6354570101501169,0.23937472506931604,0.48561485989990283,-0.04144603614533984,0.2449671185846793,0.1954694852043544,0.1471395360218648,6.8
0.33373477675786284,-0.0642366150294747,0.04955274555930985,0.24532840359863028,0.24834971468516195,0.28251912910223825,0.20672755134630574,0.4156708067211442,0.1272119195301275,0.22863846134387994,8.4
0.8126639840596301,0.11492566346942582,-0.06181771058886169,0.667675705808452,0.2339105673828199,0.21301941203849445,0.13182375947090613,-0.007068028663415271,0.15647908099675611,0.08829847499523652,5.6
0.383384940558751,0.058878301598617316,0.06352272061635635,0.38286347116206887,0.28557469653266365,0.553277748803557,0.17329545990640327,0.09796705012551565,0.2645329522411934,0.2728117439164443,7.0
